county_fips,county_name,state,dma_code,dma_name
51025,Brunswick,VA,556,RICHMOND-PETERSBURG
51027,Buchanan,VA,531,"TRI-CITIES, TN-VA"
51029,Buckingham,VA,556,RICHMOND-PETERSBURG
51031,Campbell,VA,573,ROANOKE-LYNCHBURG
51033,Caroline,VA,556,RICHMOND-PETERSBURG
51035,Carroll,VA,573,ROANOKE-LYNCHBURG
51036,Charles City,VA,556,RICHMOND-PETERSBURG
51037,Charlotte,VA,573,ROANOKE-LYNCHBURG
51041,Chesterfield,VA,556,RICHMOND-PETERSBURG
51043,Clarke,VA,511,"WASHINGTON, DC-HAGRSTWN"
51045,Craig,VA,573,ROANOKE-LYNCHBURG
51047,Culpeper,VA,511,"WASHINGTON, DC-HAGRSTWN"
51049,Cumberland,VA,556,RICHMOND-PETERSBURG
51051,Dickenson,VA,531,"TRI-CITIES, TN-VA"
51053,Dinwiddie,VA,556,RICHMOND-PETERSBURG
51057,Essex,VA,556,RICHMOND-PETERSBURG
51059,Fairfax,VA,511,"WASHINGTON, DC-HAGRSTWN"
51061,Fauquier,VA,511,"WASHINGTON, DC-HAGRSTWN"
51063,Floyd,VA,573,ROANOKE-LYNCHBURG
51065,Fluvanna,VA,584,CHARLOTTESVILLE
51067,Franklin,VA,573,ROANOKE-LYNCHBURG
51069,Frederick,VA,511,"WASHINGTON, DC-HAGRSTWN"
51071,Giles,VA,573,ROANOKE-LYNCHBURG
51073,Gloucester,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51075,Goochland,VA,556,RICHMOND-PETERSBURG
51077,Grayson,VA,573,ROANOKE-LYNCHBURG
51079,Greene,VA,584,CHARLOTTESVILLE
51081,Greensville,VA,556,RICHMOND-PETERSBURG
51083,Halifax,VA,573,ROANOKE-LYNCHBURG
51085,Hanover,VA,556,RICHMOND-PETERSBURG
51087,Henrico,VA,556,RICHMOND-PETERSBURG
51089,Henry,VA,573,ROANOKE-LYNCHBURG
51091,Highland,VA,573,ROANOKE-LYNCHBURG
51093,Isle of Wight,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51095,James City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51097,King and Queen,VA,556,RICHMOND-PETERSBURG
51099,King George,VA,511,"WASHINGTON, DC-HAGRSTWN"
51101,King William,VA,556,RICHMOND-PETERSBURG
51103,Lancaster,VA,556,RICHMOND-PETERSBURG
51105,Lee,VA,531,"TRI-CITIES, TN-VA"
51107,Loudoun,VA,511,"WASHINGTON, DC-HAGRSTWN"
51109,Louisa,VA,556,RICHMOND-PETERSBURG
51111,Lunenburg,VA,556,RICHMOND-PETERSBURG
51113,Madison,VA,584,CHARLOTTESVILLE
51115,Mathews,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51117,Mecklenburg,VA,560,RALEIGH-DURHAM
51119,Middlesex,VA,556,RICHMOND-PETERSBURG
51121,Montgomery,VA,573,ROANOKE-LYNCHBURG
51125,Nelson,VA,573,ROANOKE-LYNCHBURG
51127,New Kent,VA,556,RICHMOND-PETERSBURG
51131,Northampton,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51133,Northumberland,VA,556,RICHMOND-PETERSBURG
51135,Nottoway,VA,556,RICHMOND-PETERSBURG
51137,Orange,VA,584,CHARLOTTESVILLE
51139,Page,VA,511,"WASHINGTON, DC-HAGRSTWN"
51141,Patrick,VA,518,GREENSBORO-HIGH POINT-WINSTON SALEM
51143,Pittsylvania,VA,573,ROANOKE-LYNCHBURG
51145,Powhatan,VA,556,RICHMOND-PETERSBURG
51147,Prince Edward,VA,556,RICHMOND-PETERSBURG
51149,Prince George,VA,556,RICHMOND-PETERSBURG
51153,Prince William,VA,511,"WASHINGTON, DC-HAGRSTWN"
51155,Pulaski,VA,573,ROANOKE-LYNCHBURG
51157,Rappahannock,VA,511,"WASHINGTON, DC-HAGRSTWN"
51159,Richmond,VA,556,RICHMOND-PETERSBURG
51161,Roanoke,VA,573,ROANOKE-LYNCHBURG
51163,Rockbridge,VA,573,ROANOKE-LYNCHBURG
51165,Rockingham,VA,569,HARRISONBURG
51167,Russell,VA,531,"TRI-CITIES, TN-VA"
51169,Scott,VA,531,"TRI-CITIES, TN-VA"
51171,Shenandoah,VA,511,"WASHINGTON, DC-HAGRSTWN"
51173,Smyth,VA,531,"TRI-CITIES, TN-VA"
51175,Southampton,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51177,Spotsylvania,VA,511,"WASHINGTON, DC-HAGRSTWN"
51179,Stafford,VA,511,"WASHINGTON, DC-HAGRSTWN"
51181,Surry,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51183,Sussex,VA,556,RICHMOND-PETERSBURG
51185,Tazewell,VA,559,BLUEFIELD-BECKLEY-OAK HILL
51187,Warren,VA,511,"WASHINGTON, DC-HAGRSTWN"
51191,Washington,VA,531,"TRI-CITIES, TN-VA"
51193,Westmoreland,VA,511,"WASHINGTON, DC-HAGRSTWN"
51195,Wise,VA,531,"TRI-CITIES, TN-VA"
51197,Wythe,VA,573,ROANOKE-LYNCHBURG
51199,York,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51510,Alexandria City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51515,Bedford City,VA,573,ROANOKE-LYNCHBURG
51520,Bristol,VA,531,"TRI-CITIES, TN-VA"
51530,Buena Vista City,VA,573,ROANOKE-LYNCHBURG
51540,Charlottesville City,VA,584,CHARLOTTESVILLE
51550,Chesapeake City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51570,Colonial Heights City,VA,556,RICHMOND-PETERSBURG
51580,Covington City,VA,573,ROANOKE-LYNCHBURG
51590,Danville City,VA,573,ROANOKE-LYNCHBURG
51595,Emporia City,VA,556,RICHMOND-PETERSBURG
51600,Fairfax City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51610,Falls Church City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51620,Franklin City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51630,Fredericksburg City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51640,Galax City,VA,573,ROANOKE-LYNCHBURG
51650,Hampton City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51660,Harrisonburg City,VA,569,HARRISONBURG
51670,Hopewell City,VA,556,RICHMOND-PETERSBURG
51678,Lexington City,VA,573,ROANOKE-LYNCHBURG
51680,Lynchburg City,VA,573,ROANOKE-LYNCHBURG
51683,Manassas City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51685,Manassas Park City,VA,511,"WASHINGTON, DC-HAGRSTWN"
51690,Martinsville City,VA,573,ROANOKE-LYNCHBURG
51700,Newport News City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51710,Norfolk City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51720,Norton City,VA,531,"TRI-CITIES, TN-VA"
51730,Petersburg City,VA,556,RICHMOND-PETERSBURG
51735,Poquoson City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51740,Portsmouth City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51750,Radford City,VA,573,ROANOKE-LYNCHBURG
51760,Richmond City,VA,556,RICHMOND-PETERSBURG
51770,Roanoke City,VA,573,ROANOKE-LYNCHBURG
51775,Salem,VA,573,ROANOKE-LYNCHBURG
51790,Staunton City,VA,569,HARRISONBURG
51800,Suffolk City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51810,Virginia Beach City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51820,Waynesboro City,VA,569,HARRISONBURG
51830,Williamsburg City,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51840,Winchester City,VA,511,"WASHINGTON, DC-HAGRSTWN"
53001,Adams,WA,881,SPOKANE
53003,Asotin,WA,881,SPOKANE
53005,Benton,WA,810,YAKIMA-PASCO-RCHLND-KNNWCK
53007,Chelan,WA,819,SEATTLE-TACOMA
53009,Clallam,WA,819,SEATTLE-TACOMA
53011,Clark,WA,820,"PORTLAND, OR"
53013,Columbia,WA,881,SPOKANE
53015,Cowlitz,WA,820,"PORTLAND, OR"
53017,Douglas,WA,819,SEATTLE-TACOMA
53019,Ferry,WA,881,SPOKANE
53021,Franklin,WA,810,YAKIMA-PASCO-RCHLND-KNNWCK
53023,Garfield,WA,881,SPOKANE
53025,Grant,WA,881,SPOKANE
53027,Grays Harbor,WA,819,SEATTLE-TACOMA
53029,Island,WA,819,SEATTLE-TACOMA
53031,Jefferson,WA,819,SEATTLE-TACOMA
53033,King,WA,819,SEATTLE-TACOMA
53035,Kitsap,WA,819,SEATTLE-TACOMA
53037,Kittitas,WA,810,YAKIMA-PASCO-RCHLND-KNNWCK
53039,Klickitat,WA,820,"PORTLAND, OR"
53041,Lewis,WA,819,SEATTLE-TACOMA
53043,Lincoln,WA,881,SPOKANE
53045,Mason,WA,819,SEATTLE-TACOMA
53047,Okanogan,WA,881,SPOKANE
53049,Pacific,WA,819,SEATTLE-TACOMA
53051,Pend Oreille,WA,881,SPOKANE
53053,Pierce,WA,819,SEATTLE-TACOMA
53055,San Juan,WA,819,SEATTLE-TACOMA
53057,Skagit,WA,819,SEATTLE-TACOMA
53059,Skamania,WA,820,"PORTLAND, OR"
53061,Snohomish,WA,819,SEATTLE-TACOMA
53063,Spokane,WA,881,SPOKANE
53065,Stevens,WA,881,SPOKANE
53067,Thurston,WA,819,SEATTLE-TACOMA
53069,Wahkiakum,WA,820,"PORTLAND, OR"
53071,Walla Walla,WA,810,YAKIMA-PASCO-RCHLND-KNNWCK
53073,Whatcom,WA,819,SEATTLE-TACOMA
53075,Whitman,WA,881,SPOKANE
53077,Yakima,WA,810,YAKIMA-PASCO-RCHLND-KNNWCK
54001,Barbour,WV,598,CLARKSBURG-WESTON
54003,Berkeley,WV,511,"WASHINGTON, DC-HAGRSTWN"
54005,Boone,WV,564,CHARLESTON-HUNTINGTON
54007,Braxton,WV,564,CHARLESTON-HUNTINGTON
54009,Brooke,WV,554,WHEELING-STEUBENVILLE
54011,Cabell,WV,564,CHARLESTON-HUNTINGTON
54013,Calhoun,WV,564,CHARLESTON-HUNTINGTON
54015,Clay,WV,564,CHARLESTON-HUNTINGTON
54017,Doddridge,WV,598,CLARKSBURG-WESTON
54019,Fayette,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54021,Gilmer,WV,598,CLARKSBURG-WESTON
54023,Grant,WV,511,"WASHINGTON, DC-HAGRSTWN"
54025,Greenbrier,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54027,Hampshire,WV,511,"WASHINGTON, DC-HAGRSTWN"
54029,Hancock,WV,554,WHEELING-STEUBENVILLE
54031,Hardy,WV,511,"WASHINGTON, DC-HAGRSTWN"
54033,Harrison,WV,598,CLARKSBURG-WESTON
54035,Jackson,WV,564,CHARLESTON-HUNTINGTON
54037,Jefferson,WV,511,"WASHINGTON, DC-HAGRSTWN"
54039,Kanawha,WV,564,CHARLESTON-HUNTINGTON
54041,Lewis,WV,598,CLARKSBURG-WESTON
54043,Lincoln,WV,564,CHARLESTON-HUNTINGTON
54045,Logan,WV,564,CHARLESTON-HUNTINGTON
54047,McDowell,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54049,Marion,WV,598,CLARKSBURG-WESTON
54051,Marshall,WV,554,WHEELING-STEUBENVILLE
54053,Mason,WV,564,CHARLESTON-HUNTINGTON
54055,Mercer,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54057,Mineral,WV,511,"WASHINGTON, DC-HAGRSTWN"
54059,Mingo,WV,564,CHARLESTON-HUNTINGTON
54061,Monongalia,WV,508,PITTSBURGH
54063,Monroe,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54065,Morgan,WV,511,"WASHINGTON, DC-HAGRSTWN"
54067,Nicholas,WV,564,CHARLESTON-HUNTINGTON
54069,Ohio,WV,554,WHEELING-STEUBENVILLE
54071,Pendleton,WV,569,HARRISONBURG
54073,Pleasants,WV,597,PARKERSBURG
54075,Pocahontas,WV,573,ROANOKE-LYNCHBURG
54077,Preston,WV,508,PITTSBURGH
54079,Putnam,WV,564,CHARLESTON-HUNTINGTON
54081,Raleigh,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54083,Randolph,WV,598,CLARKSBURG-WESTON
54085,Ritchie,WV,598,CLARKSBURG-WESTON
54087,Roane,WV,564,CHARLESTON-HUNTINGTON
54089,Summers,WV,559,BLUEFIELD-BECKLEY-OAK HILL
54091,Taylor,WV,598,CLARKSBURG-WESTON
54093,Tucker,WV,598,CLARKSBURG-WESTON
54095,Tyler,WV,554,WHEELING-STEUBENVILLE
54097,Upshur,WV,598,CLARKSBURG-WESTON
54099,Wayne,WV,564,CHARLESTON-HUNTINGTON
54101,Webster,WV,598,CLARKSBURG-WESTON
54103,Wetzel,WV,554,WHEELING-STEUBENVILLE
54105,Wirt,WV,564,CHARLESTON-HUNTINGTON
54107,Wood,WV,597,PARKERSBURG
54109,Wyoming,WV,559,BLUEFIELD-BECKLEY-OAK HILL
55001,Adams,WI,705,WAUSAU-RHINELANDER
55003,Ashland,WI,676,DULUTH-SUPERIOR
55005,Barron,WI,613,MINNEAPOLIS-SAINT PAUL
55007,Bayfield,WI,676,DULUTH-SUPERIOR
55009,Brown,WI,658,GREEN BAY-APPLETON
55011,Buffalo,WI,702,LA CROSSE-EAU CLAIRE
55013,Burnett,WI,613,MINNEAPOLIS-SAINT PAUL
55015,Calumet,WI,658,GREEN BAY-APPLETON
55017,Chippewa,WI,702,LA CROSSE-EAU CLAIRE
55019,Clark,WI,702,LA CROSSE-EAU CLAIRE
55021,Columbia,WI,669,MADISON
55023,Crawford,WI,702,LA CROSSE-EAU CLAIRE
55025,Dane,WI,669,MADISON
55027,Dodge,WI,617,MILWAUKEE
55029,Door,WI,658,GREEN BAY-APPLETON
55031,Douglas,WI,676,DULUTH-SUPERIOR
55033,Dunn,WI,613,MINNEAPOLIS-SAINT PAUL
55035,Eau Claire,WI,702,LA CROSSE-EAU CLAIRE
55037,Florence,WI,553,MARQUETTE
55039,Fond du Lac,WI,658,GREEN BAY-APPLETON
55041,Forest,WI,705,WAUSAU-RHINELANDER
55043,Grant,WI,669,MADISON
55045,Green,WI,669,MADISON
55047,Green Lake,WI,658,GREEN BAY-APPLETON
55049,Iowa,WI,669,MADISON
55051,Iron,WI,676,DULUTH-SUPERIOR
55053,Jackson,WI,702,LA CROSSE-EAU CLAIRE
55055,Jefferson,WI,617,MILWAUKEE
55057,Juneau,WI,669,MADISON
55059,Kenosha,WI,617,MILWAUKEE
55061,Kewaunee,WI,658,GREEN BAY-APPLETON
55063,La Crosse,WI,702,LA CROSSE-EAU CLAIRE
55065,Lafayette,WI,669,MADISON
55067,Langlade,WI,705,WAUSAU-RHINELANDER
55069,Lincoln,WI,705,WAUSAU-RHINELANDER
55071,Manitowoc,WI,658,GREEN BAY-APPLETON
55073,Marathon,WI,705,WAUSAU-RHINELANDER
55075,Marinette,WI,658,GREEN BAY-APPLETON
55077,Marquette,WI,669,MADISON
55078,Menominee,WI,658,GREEN BAY-APPLETON
55079,Milwaukee,WI,617,MILWAUKEE
55081,Monroe,WI,702,LA CROSSE-EAU CLAIRE
55083,Oconto,WI,658,GREEN BAY-APPLETON
55085,Oneida,WI,705,WAUSAU-RHINELANDER
55087,Outagamie,WI,658,GREEN BAY-APPLETON
55089,Ozaukee,WI,617,MILWAUKEE
55091,Pepin,WI,702,LA CROSSE-EAU CLAIRE
55093,Pierce,WI,613,MINNEAPOLIS-SAINT PAUL
55095,Polk,WI,613,MINNEAPOLIS-SAINT PAUL
55097,Portage,WI,705,WAUSAU-RHINELANDER
55099,Price,WI,705,WAUSAU-RHINELANDER
55101,Racine,WI,617,MILWAUKEE
55103,Richland,WI,669,MADISON
55105,Rock,WI,669,MADISON
55107,Rusk,WI,702,LA CROSSE-EAU CLAIRE
55109,Saint Croix,WI,613,MINNEAPOLIS-SAINT PAUL
55111,Sauk,WI,669,MADISON
55113,Sawyer,WI,676,DULUTH-SUPERIOR
55115,Shawano,WI,658,GREEN BAY-APPLETON
55117,Sheboygan,WI,617,MILWAUKEE
55119,Taylor,WI,705,WAUSAU-RHINELANDER
55121,Trempealeau,WI,702,LA CROSSE-EAU CLAIRE
55123,Vernon,WI,702,LA CROSSE-EAU CLAIRE
55125,Vilas,WI,705,WAUSAU-RHINELANDER
55127,Walworth,WI,617,MILWAUKEE
55129,Washburn,WI,613,MINNEAPOLIS-SAINT PAUL
55131,Washington,WI,617,MILWAUKEE
55133,Waukesha,WI,617,MILWAUKEE
55135,Waupaca,WI,658,GREEN BAY-APPLETON
55137,Waushara,WI,658,GREEN BAY-APPLETON
55139,Winnebago,WI,658,GREEN BAY-APPLETON
55141,Wood,WI,705,WAUSAU-RHINELANDER
56001,Albany,WY,751,DENVER
56003,Big Horn,WY,756,BILLINGS
56005,Campbell,WY,751,DENVER
56007,Carbon,WY,751,DENVER
56009,Converse,WY,767,CASPER-RIVERTON
56011,Crook,WY,764,RAPID CITY
56013,Fremont,WY,767,CASPER-RIVERTON
56015,Goshen,WY,759,CHEYENNE-SCOTTSBLUFF
56017,Hot Springs,WY,767,CASPER-RIVERTON
56019,Johnson,WY,751,DENVER
56021,Laramie,WY,759,CHEYENNE-SCOTTSBLUFF
56023,Lincoln,WY,770,SALT LAKE CITY
56025,Natrona,WY,767,CASPER-RIVERTON
56027,Niobrara,WY,751,DENVER
56029,Park,WY,756,BILLINGS
56031,Platte,WY,751,DENVER
56033,Sheridan,WY,764,RAPID CITY
56035,Sublette,WY,770,SALT LAKE CITY
56037,Sweetwater,WY,770,SALT LAKE CITY
56039,Teton,WY,758,IDAHO FALLS-POCATELLO
56041,Uinta,WY,770,SALT LAKE CITY
56043,Washakie,WY,767,CASPER-RIVERTON
56045,Weston,WY,764,RAPID CITY
